"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",0.267506934184549,0.246460380777811,1.08539528073566,0.277746621673191,"WDI_2018_2024_WDI_Anual_min",0.0197413018930258
"WDI_2018_2024_WDI_Anual_min",1.92576260070033,1.33002316340909,1.44791658798202,0.147640379877007,"WDI_2018_2024_WDI_Anual_min",0.0197413018930258
