"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",-0.00575318365072492,0.194736889158081,-0.0295433683653777,0.976431231068964,"NDRE_2018_2024_NDRE_Q4_otono_min",2.73714639796493e-05
"NDRE_2018_2024_NDRE_Q4_otono_min",0.0738096856451672,1.33909122009249,0.0551192364923945,0.956043470935576,"NDRE_2018_2024_NDRE_Q4_otono_min",2.73714639796493e-05
