"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",-0.0486108481998433,0.424933132542341,-0.114396464942633,0.908923516167947,"SAVI_2018_2024_SAVI_Q1_invierno_mean",0.000138662278028316
"SAVI_2018_2024_SAVI_Q1_invierno_mean",0.231237719444583,1.86396366903744,0.124056988494843,0.901270153217628,"SAVI_2018_2024_SAVI_Q1_invierno_mean",0.000138662278028316
