"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",0.144747412159342,0.211288781921242,0.685069083380379,0.493300328404909,"NDRE_2018_2024_NDRE_Q1_invierno_min",0.0112562129198959
"NDRE_2018_2024_NDRE_Q1_invierno_min",-1.36436031542741,1.23372753235969,-1.10588462982411,0.268776458277751,"NDRE_2018_2024_NDRE_Q1_invierno_min",0.0112562129198959
