"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",-1.62097808971435,0.444500011819356,-3.64674476178218,0.000265583495043503,"SAVI_2018_2024_SAVI_Q3_verano_mean",0.15283023190639
"SAVI_2018_2024_SAVI_Q3_verano_mean",8.59304862850193,2.21317575075126,3.88267792360595,0.000103312369975717,"SAVI_2018_2024_SAVI_Q3_verano_mean",0.15283023190639
