"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",0.248512831322793,0.214605983093273,1.15799581978468,0.246865742312464,"WDI_2018_2024_WDI_Q3_verano_min",0.0313389064468503
"WDI_2018_2024_WDI_Q3_verano_min",3.11996377866133,1.69294516228249,1.84292075618969,0.0653405813046865,"WDI_2018_2024_WDI_Q3_verano_min",0.0313389064468503
