"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",-0.672233874277901,0.517428659815854,-1.29918175486673,0.193881561381925,"OSAVI_2018_2024_OSAVI_Q4_otono_max",0.0170748112071335
"OSAVI_2018_2024_OSAVI_Q4_otono_max",1.85499396324949,1.35328851613272,1.37073058785017,0.170458955900836,"OSAVI_2018_2024_OSAVI_Q4_otono_max",0.0170748112071335
