"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",0.0012318884484096,0.191464702173998,0.00643402378831211,0.994866427174288,"NDII_2018_2024_NDII_Q1_invierno_min",1.41944395600409e-06
"NDII_2018_2024_NDII_Q1_invierno_min",0.013103657454293,1.04393304583768,0.0125522010310328,0.989985055582622,"NDII_2018_2024_NDII_Q1_invierno_min",1.41944395600409e-06
