"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",-0.508598172456686,0.275481144827637,-1.84621772490058,0.06486059832383,"NDII_2018_2024_NDII_Q3_verano_max",0.0495944025926477
"NDII_2018_2024_NDII_Q3_verano_max",3.84061285399951,1.66418988452347,2.30779725902446,0.0210104154589277,"NDII_2018_2024_NDII_Q3_verano_max",0.0495944025926477
