"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",-1.63602458033641,0.697818667938348,-2.34448382581956,0.0190534369088265,"NDWI_2018_2024_NDWI_Q2_primavera_min",0.0545968979987275
"NDWI_2018_2024_NDWI_Q2_primavera_min",-3.0169598064583,1.2454109541886,-2.42246127377601,0.0154157687583578,"NDWI_2018_2024_NDWI_Q2_primavera_min",0.0545968979987275
