"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",3.63497231321457,2.13348700171564,1.70377054572703,0.0884239627120864,"CWSI_2018_2024_CWSI_Q2_primavera_max",0.0267473879557347
"CWSI_2018_2024_CWSI_Q2_primavera_max",-7.3428507597252,4.29712081263527,-1.70878387643518,0.0874909904471268,"CWSI_2018_2024_CWSI_Q2_primavera_max",0.0267473879557347
