"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",-0.758773902392656,0.485620520656562,-1.56248319442265,0.118174201849726,"CVI_2018_2024_CVI_Q2_primavera_max",0.0254748721711686
"CVI_2018_2024_CVI_Q2_primavera_max",0.189402208040094,0.114481056870728,1.65444147020732,0.0980378463093659,"CVI_2018_2024_CVI_Q2_primavera_max",0.0254748721711686
