"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",-1.1771045343112,0.386781671085535,-3.04333070129089,0.00233975052702299,"NBR_2018_2024_NBR_Q2_primavera_mean",0.112012570592748
"NBR_2018_2024_NBR_Q2_primavera_mean",5.7366377967453,1.69416108441233,3.3861229900315,0.000708876055796542,"NBR_2018_2024_NBR_Q2_primavera_mean",0.112012570592748
