"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",-1.06378417901644,0.570779465854769,-1.8637393996355,0.0623583095843312,"OSAVI_2018_2024_OSAVI_Anual_max",0.034811124748616
"OSAVI_2018_2024_OSAVI_Anual_max",2.58772196137003,1.32770569086188,1.94901775233803,0.05129330473776,"OSAVI_2018_2024_OSAVI_Anual_max",0.034811124748616
