"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",-0.0587161743196591,0.295371475506389,-0.198787558003004,0.842428929036086,"basic_mean_zmean",0.000537567430132372
"basic_mean_zmean",0.0196788552669873,0.081756509893386,0.240700774686314,0.809787038507222,"basic_mean_zmean",0.000537567430132372
